index,Time,Open,High,Low,Close,Daily,Range,ADR,ADR_min,Fractal,Swing_Price,Swing_Type,Hour,Swing_Difference,Time_Difference,Retracement,pip_move,end_index,Swing_Length,Next_Swing,Largest_bar
71209,2018-01-18 18:00:00,1.22384,1.22395,1.22259,1.22275,2018-01-18 00:00:00,0.00136,0.00264775,0.0053,D,1.22259,S,18,-0.00384,0,0.419672131,0.00384,71215,5,F,0.00266
71215,2018-01-18 19:30:00,1.22496,1.22548,1.22296,1.22315,2018-01-18 00:00:00,0.00252,0.00264775,0.0053,U,1.22548,F,19,0.00289,0,0.752604167,0.00289,71218,6,T,0.00272
71218,2018-01-18 20:15:00,1.22254,1.22292,1.22192,1.22255,2018-01-18 00:00:00,0.001,0.00264775,0.0053,D,1.22192,T,20,-0.00356,0,1.23183391,0.00356,71279,3,E,0.00349
71279,2018-01-19 11:30:00,1.22786,1.2295,1.22729,1.2282,2018-01-19 00:00:00,0.00221,0.00268625,0.00537,U,1.2295,E,11,0.00758,1,2.129213483,0.00758,71326,61,E,0.003
71326,2018-01-19 23:15:00,1.22202,1.22242,1.22141,1.22238,2018-01-19 00:00:00,0.00101,0.00268625,0.00537,D,1.22141,E,23,-0.00809,0,1.067282322,0.00809,71329,47,S,0.00355
71329,2018-01-22 00:00:00,1.2269,1.22719,1.22594,1.22612,2018-01-22 00:00:00,0.00125,0.00273325,0.00547,U,1.22719,S,0,0.00578,2,0.714462299,0.00578,71364,3,T,0.00565
71364,2018-01-22 08:45:00,1.22235,1.22268,1.22132,1.22155,2018-01-22 00:00:00,0.00136,0.00273325,0.00547,D,1.22132,T,8,-0.00587,0,1.015570934,0.00587,71379,35,S,0.00565
71379,2018-01-22 12:30:00,1.22648,1.22667,1.22572,1.2262,2018-01-22 00:00:00,0.00095,0.00273325,0.00547,U,1.22667,S,12,0.00535,0,0.911413969,0.00535,71406,15,F,0.00197
71406,2018-01-22 19:15:00,1.22314,1.22362,1.22234,1.22349,2018-01-22 00:00:00,0.00128,0.00273325,0.00547,D,1.22234,F,19,-0.00433,0,0.809345794,0.00433,71446,27,T,0.00269
71446,2018-01-23 05:15:00,1.22592,1.22752,1.2255,1.22564,2018-01-23 00:00:00,0.00202,0.0026385,0.00528,U,1.22752,T,5,0.00518,0,1.19630485,0.00518,71467,40,E,0.00212
71467,2018-01-23 10:30:00,1.22326,1.22346,1.22223,1.2232,2018-01-23 00:00:00,0.00123,0.0026385,0.00528,D,1.22223,E,10,-0.00529,0,1.021235521,0.00529,71495,21,E,0.00245
71495,2018-01-23 17:30:00,1.22901,1.23056,1.22886,1.22975,2018-01-23 00:00:00,0.0017,0.0026385,0.00528,U,1.23056,E,17,0.00833,0,1.574669187,0.00833,71498,28,S,0.00265
71498,2018-01-23 18:15:00,1.22865,1.22868,1.227,1.22795,2018-01-23 00:00:00,0.00168,0.0026385,0.00528,D,1.227,S,18,-0.00356,0,0.427370948,0.00356,71545,3,T,0.00257
71545,2018-01-24 06:00:00,1.23139,1.23346,1.23138,1.23239,2018-01-24 00:00:00,0.00208,0.00269675,0.00539,U,1.23346,T,6,0.00646,0,1.814606742,0.00646,71557,47,S,0.0024
71557,2018-01-24 09:00:00,1.23086,1.23139,1.23022,1.23137,2018-01-24 00:00:00,0.00117,0.00269675,0.00539,D,1.23022,S,9,-0.00324,0,0.501547988,0.00324,71605,12,T,0.00236
71605,2018-01-24 21:00:00,1.24116,1.24146,1.24066,1.24109,2018-01-24 00:00:00,0.0008,0.00269675,0.00539,U,1.24146,T,21,0.01124,1,3.469135802,0.01124,71625,48,S,0.00327
71625,2018-01-25 02:00:00,1.23919,1.23979,1.23839,1.23878,2018-01-25 00:00:00,0.0014,0.00276525,0.00553,D,1.23839,S,2,-0.00307,0,0.273131673,0.00307,71651,20,T,0.00133
71651,2018-01-25 08:30:00,1.24572,1.24589,1.24459,1.24462,2018-01-25 00:00:00,0.0013,0.00276525,0.00553,U,1.24589,T,8,0.0075,0,2.442996743,0.0075,71659,26,S,0.00182
71659,2018-01-25 10:30:00,1.24046,1.24062,1.23886,1.24025,2018-01-25 00:00:00,0.00176,0.00276525,0.00553,D,1.23886,S,10,-0.00703,0,0.937333333,0.00703,71664,8,F,0.00394
71664,2018-01-25 11:45:00,1.24151,1.24327,1.24142,1.24312,2018-01-25 00:00:00,0.00185,0.00276525,0.00553,U,1.24327,F,11,0.00441,0,0.627311522,0.00441,71674,5,F,0.00305
71674,2018-01-25 14:15:00,1.2399,1.24128,1.23966,1.24118,2018-01-25 00:00:00,0.00162,0.00276525,0.00553,D,1.23966,F,14,-0.00361,0,0.818594104,0.00361,71681,10,T,0.00219
71681,2018-01-25 16:00:00,1.24957,1.2537,1.24957,1.25045,2018-01-25 00:00:00,0.00413,0.00276525,0.00553,U,1.2537,T,16,0.01404,0,3.889196676,0.01404,71683,7,S,0.00954
71683,2018-01-25 16:30:00,1.24806,1.24941,1.24613,1.24686,2018-01-25 00:00:00,0.00328,0.00276525,0.00553,D,1.24613,S,16,-0.00757,0,0.539173789,0.00757,71687,2,F,0.00714
71687,2018-01-25 17:30:00,1.25179,1.25296,1.25061,1.25094,2018-01-25 00:00:00,0.00235,0.00276525,0.00553,U,1.25296,F,17,0.00683,0,0.902245707,0.00683,71695,4,F,0.00566
71695,2018-01-25 19:30:00,1.24878,1.24886,1.24765,1.24782,2018-01-25 00:00:00,0.00121,0.00276525,0.00553,D,1.24765,F,19,-0.00531,0,0.777452416,0.00531,71698,8,F,0.00344
71698,2018-01-25 20:15:00,1.25025,1.25061,1.24939,1.2495,2018-01-25 00:00:00,0.00122,0.00276525,0.00553,U,1.25061,F,20,0.00296,0,0.557438795,0.00296,71704,3,T,0.00271
71704,2018-01-25 21:45:00,1.23771,1.23959,1.23631,1.23896,2018-01-25 00:00:00,0.00328,0.00276525,0.00553,D,1.23631,T,21,-0.0143,0,4.831081081,0.0143,71706,6,S,0.01033
71706,2018-01-25 22:15:00,1.24121,1.24301,1.24074,1.24089,2018-01-25 00:00:00,0.00227,0.00276525,0.00553,U,1.24301,S,22,0.0067,0,0.468531469,0.0067,71707,2,F,0.00522
71707,2018-01-25 22:30:00,1.2409,1.2417,1.23912,1.24084,2018-01-25 00:00:00,0.00258,0.00276525,0.00553,D,1.23912,F,22,-0.00389,0,0.580597015,0.00389,71709,1,F,0.00428
71709,2018-01-25 23:00:00,1.24057,1.24219,1.24055,1.24145,2018-01-25 00:00:00,0.00164,0.00276525,0.00553,U,1.24219,F,23,0.00307,0,0.789203085,0.00307,71716,2,T,0.00389
71716,2018-01-26 00:45:00,1.23816,1.23816,1.23695,1.23724,2018-01-26 00:00:00,0.00121,0.00287525,0.00575,D,1.23695,T,0,-0.00524,0,1.706840391,0.00524,71752,7,E,0.00289
71752,2018-01-26 09:45:00,1.24772,1.2493,1.24715,1.24738,2018-01-26 00:00:00,0.00215,0.00287525,0.00575,U,1.2493,E,9,0.01235,0,2.356870229,0.01235,71773,36,S,0.00416
71773,2018-01-26 15:00:00,1.24397,1.24422,1.24262,1.24351,2018-01-26 00:00:00,0.0016,0.00287525,0.00575,D,1.24262,S,15,-0.00668,0,0.540890688,0.00668,71775,21,F,0.00416
71775,2018-01-26 15:30:00,1.24325,1.24564,1.24323,1.24365,2018-01-26 00:00:00,0.00241,0.00287525,0.00575,U,1.24564,F,15,0.00302,0,0.452095808,0.00302,71779,2,T,0.0026
71779,2018-01-26 16:30:00,1.24176,1.24271,1.24121,1.24238,2018-01-26 00:00:00,0.0015,0.00287525,0.00575,D,1.24121,T,16,-0.00443,0,1.466887417,0.00443,71780,4,S,0.00364
71780,2018-01-26 16:45:00,1.24244,1.2447,1.24237,1.24407,2018-01-26 00:00:00,0.00233,0.00287525,0.00575,U,1.2447,S,16,0.00349,0,0.787810384,0.00349,71787,1,T,0.00349
71787,2018-01-26 18:30:00,1.24253,1.24271,1.24067,1.24154,2018-01-26 00:00:00,0.00204,0.00287525,0.00575,D,1.24067,T,18,-0.00403,0,1.154727794,0.00403,71794,7,E,0.00349
71794,2018-01-26 20:15:00,1.24471,1.24498,1.24362,1.24362,2018-01-26 00:00:00,0.00136,0.00287525,0.00575,U,1.24498,E,20,0.00431,0,1.069478908,0.00431,71826,7,E,0.00273
71826,2018-01-29 04:15:00,1.23862,1.23918,1.23845,1.23898,2018-01-29 00:00:00,0.00073,0.002715,0.00543,D,1.23845,E,4,-0.00653,2,1.515081206,0.00653,71845,32,S,0.00289
71845,2018-01-29 09:00:00,1.24149,1.24286,1.24124,1.24224,2018-01-29 00:00:00,0.00162,0.002715,0.00543,U,1.24286,S,9,0.00441,0,0.675344564,0.00441,71850,19,F,0.00246
71850,2018-01-29 10:15:00,1.23952,1.24026,1.23878,1.2401,2018-01-29 00:00:00,0.00148,0.002715,0.00543,D,1.23878,F,10,-0.00408,0,0.925170068,0.00408,71857,5,F,0.00331
71857,2018-01-29 12:00:00,1.24114,1.24277,1.24099,1.2421,2018-01-29 00:00:00,0.00178,0.002715,0.00543,U,1.24277,F,12,0.00399,0,0.977941176,0.00399,71876,7,T,0.00224
71876,2018-01-29 16:45:00,1.23566,1.23627,1.23446,1.23511,2018-01-29 00:00:00,0.00181,0.002715,0.00543,D,1.23446,T,16,-0.00831,0,2.082706767,0.00831,71879,19,S,0.00294
71879,2018-01-29 17:30:00,1.23672,1.23739,1.23647,1.23653,2018-01-29 00:00:00,0.00092,0.002715,0.00543,U,1.23739,S,17,0.00293,0,0.352587244,0.00293,71882,3,T,0.00219
71882,2018-01-29 18:15:00,1.23453,1.23654,1.23362,1.23445,2018-01-29 00:00:00,0.00292,0.002715,0.00543,D,1.23362,T,18,-0.00377,0,1.28668942,0.00377,71894,3,E,0.00288
71894,2018-01-29 21:15:00,1.2386,1.23894,1.23853,1.23866,2018-01-29 00:00:00,0.00041,0.002715,0.00543,U,1.23894,E,21,0.00532,0,1.411140584,0.00532,71946,12,E,0.00241
71946,2018-01-30 10:15:00,1.23406,1.23503,1.23343,1.23492,2018-01-30 00:00:00,0.0016,0.00268025,0.00536,D,1.23343,E,10,-0.00551,1,1.035714286,0.00551,71958,52,E,0.00301
71958,2018-01-30 13:15:00,1.24154,1.24408,1.24151,1.24335,2018-01-30 00:00:00,0.00257,0.00268025,0.00536,U,1.24408,E,13,0.01065,0,1.932849365,0.01065,71965,12,S,0.00379
71965,2018-01-30 15:00:00,1.24259,1.24262,1.24028,1.24204,2018-01-30 00:00:00,0.00234,0.00268025,0.00536,D,1.24028,S,15,-0.0038,0,0.356807512,0.0038,71969,7,T,0.0033
71969,2018-01-30 16:00:00,1.24443,1.24533,1.24433,1.24486,2018-01-30 00:00:00,0.001,0.00268025,0.00536,U,1.24533,T,16,0.00505,0,1.328947368,0.00505,71979,4,E,0.00335
71979,2018-01-30 18:30:00,1.239,1.23934,1.23833,1.23849,2018-01-30 00:00:00,0.00101,0.00268025,0.00536,D,1.23833,E,18,-0.007,0,1.386138614,0.007,72040,10,E,0.00318
72040,2018-01-31 09:45:00,1.24523,1.24623,1.24436,1.24436,2018-01-31 00:00:00,0.00187,0.0027565,0.00551,U,1.24623,E,9,0.0079,1,1.128571429,0.0079,72044,61,S,0.00298
72044,2018-01-31 10:45:00,1.24435,1.24465,1.24248,1.24373,2018-01-31 00:00:00,0.00217,0.0027565,0.00551,D,1.24248,S,10,-0.00375,0,0.474683544,0.00375,72063,4,T,0.00263
72063,2018-01-31 15:30:00,1.24563,1.24725,1.2451,1.24659,2018-01-31 00:00:00,0.00215,0.0027565,0.00551,U,1.24725,T,15,0.00477,0,1.272,0.00477,72065,19,S,0.00253
72065,2018-01-31 16:00:00,1.24642,1.24657,1.24446,1.24468,2018-01-31 00:00:00,0.00211,0.0027565,0.00551,D,1.24446,S,16,-0.00279,0,0.58490566,0.00279,72071,2,T,0.00253
72071,2018-01-31 17:30:00,1.2461,1.24745,1.24602,1.24699,2018-01-31 00:00:00,0.00143,0.0027565,0.00551,U,1.24745,T,17,0.00299,0,1.071684588,0.00299,72088,6,E,0.0025
72088,2018-01-31 21:45:00,1.23927,1.24131,1.23864,1.24107,2018-01-31 00:00:00,0.00267,0.0027565,0.00551,D,1.23864,E,21,-0.00881,0,2.946488294,0.00881,72106,17,S,0.00493
72106,2018-02-01 02:15:00,1.24277,1.24281,1.2419,1.24204,2018-02-01 00:00:00,0.00091,0.0026115,0.00522,U,1.24281,S,2,0.00417,0,0.473325766,0.00417,72133,18,T,0.00365
72133,2018-02-01 09:00:00,1.23934,1.23965,1.23846,1.23909,2018-02-01 00:00:00,0.00119,0.0026115,0.00522,D,1.23846,T,9,-0.00435,0,1.043165468,0.00435,72145,27,E,0.00249
72145,2018-02-01 12:00:00,1.24454,1.24503,1.24412,1.24477,2018-02-01 00:00:00,0.00091,0.0026115,0.00522,U,1.24503,E,12,0.00657,0,1.510344828,0.00657,72151,12,S,0.00403
72151,2018-02-01 13:30:00,1.24348,1.24367,1.2424,1.2427,2018-02-01 00:00:00,0.00127,0.0026115,0.00522,D,1.2424,S,13,-0.00263,0,0.400304414,0.00263,72158,6,T,0.00173
72158,2018-02-01 15:15:00,1.24585,1.24616,1.24484,1.2452,2018-02-01 00:00:00,0.00132,0.0026115,0.00522,U,1.24616,T,15,0.00376,0,1.429657795,0.00376,72165,7,S,0.00226
72165,2018-02-01 17:00:00,1.24395,1.24525,1.24308,1.24498,2018-02-01 00:00:00,0.00217,0.0026115,0.00522,D,1.24308,S,17,-0.00308,0,0.819148936,0.00308,72185,7,T,0.00221
72185,2018-02-01 22:00:00,1.2502,1.25217,1.25007,1.25091,2018-02-01 00:00:00,0.0021,0.0026115,0.00522,U,1.25217,T,22,0.00909,0,2.951298701,0.00909,72225,20,S,0.00302
72225,2018-02-02 08:00:00,1.24951,1.24954,1.24861,1.24886,2018-02-02 00:00:00,0.00093,0.002705,0.00541,D,1.24861,S,8,-0.00356,0,0.391639164,0.00356,72234,40,F,0.00241
72234,2018-02-02 10:15:00,1.25057,1.25176,1.25035,1.2512,2018-02-02 00:00:00,0.00141,0.002705,0.00541,U,1.25176,F,10,0.00315,0,0.884831461,0.00315,72263,9,T,0.00265
72263,2018-02-02 17:30:00,1.2423,1.24272,1.24085,1.24164,2018-02-02 00:00:00,0.00187,0.002705,0.00541,D,1.24085,T,17,-0.01091,0,3.463492063,0.01091,72275,29,S,0.00527
72275,2018-02-02 20:30:00,1.24804,1.249,1.24773,1.24777,2018-02-02 00:00:00,0.00127,0.002705,0.00541,U,1.249,S,20,0.00815,0,0.747021082,0.00815,72293,12,F,0.0035
72293,2018-02-05 01:00:00,1.24305,1.24342,1.24238,1.24281,2018-02-05 00:00:00,0.00104,0.0027755,0.00555,D,1.24238,F,1,-0.00662,2,0.812269939,0.00662,72333,18,F,0.0027
72333,2018-02-05 11:00:00,1.24615,1.24745,1.24556,1.24731,2018-02-05 00:00:00,0.00189,0.0027755,0.00555,U,1.24745,F,11,0.00507,0,0.765861027,0.00507,72357,40,T,0.00266
72357,2018-02-05 17:00:00,1.24066,1.24138,1.23984,1.2412,2018-02-05 00:00:00,0.00154,0.0027755,0.00555,D,1.23984,T,17,-0.00761,0,1.500986193,0.00761,72368,24,S,0.00415
72368,2018-02-05 19:45:00,1.24183,1.24295,1.24178,1.2428,2018-02-05 00:00:00,0.00117,0.0027755,0.00555,U,1.24295,S,19,0.00311,0,0.408672799,0.00311,72377,11,T,0.00252
72377,2018-02-05 22:00:00,1.2398,1.24198,1.23921,1.24072,2018-02-05 00:00:00,0.00277,0.0027755,0.00555,D,1.23921,T,22,-0.00374,0,1.202572347,0.00374,72378,9,S,0.00265
72378,2018-02-05 22:15:00,1.24071,1.24214,1.24038,1.24087,2018-02-05 00:00:00,0.00176,0.0027755,0.00555,U,1.24214,S,22,0.00293,0,0.78342246,0.00293,72412,1,T,0.00293
72412,2018-02-06 06:45:00,1.23614,1.23615,1.23501,1.23557,2018-02-06 00:00:00,0.00114,0.00291025,0.00582,D,1.23501,T,6,-0.00713,0,2.433447099,0.00713,72426,34,E,0.00321
72426,2018-02-06 10:15:00,1.24163,1.24339,1.24127,1.24196,2018-02-06 00:00:00,0.00212,0.00291025,0.00582,U,1.24339,E,10,0.00838,0,1.175315568,0.00838,72448,14,E,0.00423
72448,2018-02-06 15:45:00,1.23272,1.23446,1.23217,1.2343,2018-02-06 00:00:00,0.00229,0.00291025,0.00582,D,1.23217,E,15,-0.01122,0,1.338902148,0.01122,72449,22,S,0.00445
72449,2018-02-06 16:00:00,1.23431,1.23573,1.23372,1.23548,2018-02-06 00:00:00,0.00201,0.00291025,0.00582,U,1.23573,S,16,0.00356,0,0.317290553,0.00356,72455,1,T,0.00356
72455,2018-02-06 17:30:00,1.23202,1.23258,1.23132,1.23254,2018-02-06 00:00:00,0.00126,0.00291025,0.00582,D,1.23132,T,17,-0.00441,0,1.238764045,0.00441,72467,6,E,0.00356
72467,2018-02-06 20:30:00,1.24001,1.2404,1.2386,1.23925,2018-02-06 00:00:00,0.0018,0.00291025,0.00582,U,1.2404,E,20,0.00908,0,2.058956916,0.00908,72476,12,S,0.00382
72476,2018-02-06 22:45:00,1.23736,1.23748,1.23691,1.23709,2018-02-06 00:00:00,0.00057,0.00291025,0.00582,D,1.23691,S,22,-0.00349,0,0.384361233,0.00349,72518,9,T,0.00205
72518,2018-02-07 09:15:00,1.23985,1.24054,1.23851,1.23869,2018-02-07 00:00:00,0.00203,0.00300375,0.00601,U,1.24054,T,9,0.00363,0,1.040114613,0.00363,72562,42,E,0.00174
72562,2018-02-07 20:15:00,1.2255,1.22583,1.22451,1.22461,2018-02-07 00:00:00,0.00132,0.00300375,0.00601,D,1.22451,E,20,-0.01603,0,4.415977961,0.01603,72599,44,S,0.00335
72599,2018-02-08 05:30:00,1.22793,1.22859,1.22787,1.2283,2018-02-08 00:00:00,0.00072,0.003099,0.0062,U,1.22859,S,5,0.00408,0,0.25452277,0.00408,72603,37,F,0.00262
72603,2018-02-08 06:30:00,1.22574,1.22619,1.22538,1.22569,2018-02-08 00:00:00,0.00081,0.003099,0.0062,D,1.22538,F,6,-0.00321,0,0.786764706,0.00321,72614,4,T,0.00205
72614,2018-02-08 09:15:00,1.22862,1.22946,1.2281,1.22878,2018-02-08 00:00:00,0.00136,0.003099,0.0062,U,1.22946,T,9,0.00408,0,1.271028037,0.00408,72635,11,E,0.00317
72635,2018-02-08 14:30:00,1.2227,1.22274,1.22114,1.22158,2018-02-08 00:00:00,0.0016,0.003099,0.0062,D,1.22114,E,14,-0.00832,0,2.039215686,0.00832,72642,21,E,0.00342
72642,2018-02-08 16:15:00,1.2277,1.22947,1.22762,1.22911,2018-02-08 00:00:00,0.00185,0.003099,0.0062,U,1.22947,E,16,0.00833,0,1.001201923,0.00833,72653,7,S,0.00403
72653,2018-02-08 19:00:00,1.22388,1.22435,1.22316,1.22347,2018-02-08 00:00:00,0.00119,0.003099,0.0062,D,1.22316,S,19,-0.00631,0,0.757503001,0.00631,72661,11,F,0.00318
72661,2018-02-08 21:00:00,1.2266,1.22722,1.22625,1.22653,2018-02-08 00:00:00,0.00097,0.003099,0.0062,U,1.22722,F,21,0.00406,0,0.643423138,0.00406,72690,8,F,0.00246
72690,2018-02-09 04:15:00,1.22423,1.22463,1.22395,1.22461,2018-02-09 00:00:00,0.00068,0.0028725,0.00574,D,1.22395,F,4,-0.00327,0,0.805418719,0.00327,72712,29,T,0.00207
72712,2018-02-09 09:45:00,1.22735,1.22867,1.22723,1.22831,2018-02-09 00:00:00,0.00144,0.0028725,0.00574,U,1.22867,T,9,0.00472,0,1.443425076,0.00472,72729,22,E,0.00211
72729,2018-02-09 14:00:00,1.22399,1.22404,1.22266,1.22345,2018-02-09 00:00:00,0.00138,0.0028725,0.00574,D,1.22266,E,14,-0.00601,0,1.273305085,0.00601,72736,17,S,0.00254
72736,2018-02-09 15:45:00,1.22705,1.22793,1.22599,1.22758,2018-02-09 00:00:00,0.00194,0.0028725,0.00574,U,1.22793,S,15,0.00527,0,0.87687188,0.00527,72752,7,T,0.00403
72752,2018-02-09 19:45:00,1.22133,1.22164,1.22049,1.22134,2018-02-09 00:00:00,0.00115,0.0028725,0.00574,D,1.22049,T,19,-0.00744,0,1.411764706,0.00744,72793,16,E,0.00276
72793,2018-02-12 06:00:00,1.2286,1.22965,1.22857,1.22887,2018-02-12 00:00:00,0.00108,0.00276825,0.00554,U,1.22965,E,6,0.00916,2,1.231182796,0.00916,72831,41,S,0.00264
72831,2018-02-12 15:30:00,1.22431,1.22449,1.22344,1.22378,2018-02-12 00:00:00,0.00105,0.00276825,0.00554,D,1.22344,S,15,-0.00621,0,0.677947598,0.00621,72922,38,T,0.00282
72922,2018-02-13 14:15:00,1.23466,1.23555,1.23445,1.2351,2018-02-13 00:00:00,0.0011,0.00268525,0.00537,U,1.23555,T,14,0.01211,1,1.950080515,0.01211,72927,91,S,0.00282
72927,2018-02-13 15:30:00,1.23317,1.23372,1.23258,1.23369,2018-02-13 00:00:00,0.00114,0.00268525,0.00537,D,1.23258,S,15,-0.00297,0,0.245251858,0.00297,72935,5,T,0.00183
72935,2018-02-13 17:30:00,1.23595,1.23708,1.23554,1.23668,2018-02-13 00:00:00,0.00154,0.00268525,0.00537,U,1.23708,T,17,0.0045,0,1.515151515,0.0045,72950,8,S,0.00241
72950,2018-02-13 21:15:00,1.23503,1.23514,1.23439,1.23499,2018-02-13 00:00:00,0.00075,0.00268525,0.00537,D,1.23439,S,21,-0.00269,0,0.597777778,0.00269,72984,15,T,0.00216
72984,2018-02-14 05:45:00,1.23846,1.23917,1.23834,1.2389,2018-02-14 00:00:00,0.00083,0.00260525,0.00521,U,1.23917,T,5,0.00478,0,1.776951673,0.00478,73023,34,E,0.00223
73023,2018-02-14 15:30:00,1.23469,1.23508,1.2275,1.23033,2018-02-14 00:00:00,0.00758,0.00260525,0.00521,D,1.2275,E,15,-0.01167,0,2.441422594,0.01167,73036,39,E,0.00753
73036,2018-02-14 18:45:00,1.24127,1.24153,1.2391,1.23937,2018-02-14 00:00:00,0.00243,0.00260525,0.00521,U,1.24153,E,18,0.01403,0,1.202227935,0.01403,73037,13,S,0.00753
73037,2018-02-14 19:00:00,1.23937,1.23972,1.2384,1.23874,2018-02-14 00:00:00,0.00132,0.00260525,0.00521,D,1.2384,S,19,-0.00313,0,0.223093371,0.00313,73095,1,T,0.00313
73095,2018-02-15 09:30:00,1.24872,1.251,1.24834,1.2503,2018-02-15 00:00:00,0.00266,0.00285825,0.00572,U,1.251,T,9,0.0126,1,4.025559105,0.0126,73114,58,S,0.00341
73114,2018-02-15 14:15:00,1.24677,1.24745,1.24604,1.24733,2018-02-15 00:00:00,0.00141,0.00285825,0.00572,D,1.24604,S,14,-0.00496,0,0.393650794,0.00496,73117,19,F,0.00341
73117,2018-02-15 15:00:00,1.24754,1.24944,1.24752,1.24921,2018-02-15 00:00:00,0.00192,0.00285825,0.00572,U,1.24944,F,15,0.0034,0,0.685483871,0.0034,73119,3,F,0.0024
73119,2018-02-15 15:30:00,1.24651,1.24866,1.24614,1.24814,2018-02-15 00:00:00,0.00252,0.00285825,0.00572,D,1.24614,F,15,-0.0033,0,0.970588235,0.0033,73125,2,T,0.00327
73125,2018-02-15 17:00:00,1.24976,1.25054,1.24779,1.24819,2018-02-15 00:00:00,0.00275,0.00285825,0.00572,U,1.25054,T,17,0.0044,0,1.333333333,0.0044,73134,6,E,0.00327
73134,2018-02-15 19:15:00,1.24756,1.24776,1.24564,1.24576,2018-02-15 00:00:00,0.00212,0.00285825,0.00572,D,1.24564,E,19,-0.0049,0,1.113636364,0.0049,73180,9,E,0.00326
73180,2018-02-16 06:45:00,1.25426,1.25546,1.25404,1.25478,2018-02-16 00:00:00,0.00142,0.00267225,0.00534,U,1.25546,E,6,0.00982,0,2.004081633,0.00982,73217,46,E,0.00309
73217,2018-02-16 16:00:00,1.24518,1.24525,1.24282,1.24341,2018-02-16 00:00:00,0.00243,0.00267225,0.00534,D,1.24282,E,16,-0.01264,0,1.287169043,0.01264,73224,37,S,0.0035
73224,2018-02-16 17:45:00,1.24534,1.24595,1.2442,1.24475,2018-02-16 00:00:00,0.00175,0.00267225,0.00534,U,1.24595,S,17,0.00313,0,0.247626582,0.00313,73237,7,T,0.0035
73237,2018-02-16 21:00:00,1.24109,1.24146,1.23928,1.24065,2018-02-16 00:00:00,0.00218,0.00267225,0.00534,D,1.23928,T,21,-0.00667,0,2.130990415,0.00667,73264,13,S,0.0041
73264,2018-02-19 03:45:00,1.24281,1.24345,1.24277,1.24335,2018-02-19 00:00:00,0.00068,0.002804,0.00561,U,1.24345,S,3,0.00417,2,0.625187406,0.00417,73286,27,T,0.0041
73286,2018-02-19 09:15:00,1.24079,1.2409,1.23868,1.23977,2018-02-19 00:00:00,0.00222,0.002804,0.00561,D,1.23868,T,9,-0.00477,0,1.143884892,0.00477,73301,22,S,0.00341
73301,2018-02-19 13:00:00,1.24244,1.24267,1.24139,1.2414,2018-02-19 00:00:00,0.00128,0.002804,0.00561,U,1.24267,S,13,0.00399,0,0.836477987,0.00399,73316,15,T,0.00341
73316,2018-02-19 16:45:00,1.23747,1.23763,1.23684,1.2374,2018-02-19 00:00:00,0.00079,0.002804,0.00561,D,1.23684,T,16,-0.00583,0,1.461152882,0.00583,73328,15,S,0.00335
73328,2018-02-19 19:45:00,1.24059,1.24152,1.24057,1.24123,2018-02-19 00:00:00,0.00095,0.002804,0.00561,U,1.24152,S,19,0.00468,0,0.802744425,0.00468,73386,12,T,0.00187
73386,2018-02-20 10:15:00,1.23516,1.23615,1.23446,1.23606,2018-02-20 00:00:00,0.00169,0.00268775,0.00538,D,1.23446,T,10,-0.00706,1,1.508547009,0.00706,73387,58,S,0.00304
73387,2018-02-20 10:30:00,1.23606,1.23727,1.23567,1.23655,2018-02-20 00:00:00,0.0016,0.00268775,0.00538,U,1.23727,S,10,0.00281,0,0.398016997,0.00281,73408,1,T,0.00281
73408,2018-02-20 15:45:00,1.23425,1.23432,1.2319,1.23247,2018-02-20 00:00:00,0.00242,0.00268775,0.00538,D,1.2319,T,15,-0.00537,0,1.911032028,0.00537,73411,21,S,0.00281
73411,2018-02-20 16:30:00,1.23547,1.23611,1.23518,1.23556,2018-02-20 00:00:00,0.00093,0.00268775,0.00538,U,1.23611,S,16,0.00421,0,0.783985102,0.00421,73418,3,F,0.00373
73418,2018-02-20 18:15:00,1.23379,1.23385,1.23249,1.23354,2018-02-20 00:00:00,0.00136,0.00268775,0.00538,D,1.23249,F,18,-0.00362,0,0.859857482,0.00362,73422,7,F,0.00262
73422,2018-02-20 19:15:00,1.23491,1.23574,1.2349,1.23536,2018-02-20 00:00:00,0.00084,0.00268775,0.00538,U,1.23574,F,19,0.00325,0,0.897790055,0.00325,73481,4,T,0.00235
73481,2018-02-21 10:00:00,1.2315,1.23252,1.23069,1.23221,2018-02-21 00:00:00,0.00183,0.0026175,0.00524,D,1.23069,T,10,-0.00505,1,1.553846154,0.00505,73488,59,S,0.00234
73488,2018-02-21 11:45:00,1.23197,1.23354,1.23189,1.23329,2018-02-21 00:00:00,0.00165,0.0026175,0.00524,U,1.23354,S,11,0.00285,0,0.564356436,0.00285,73500,7,T,0.00207
73500,2018-02-21 14:45:00,1.23033,1.23066,1.22993,1.23046,2018-02-21 00:00:00,0.00073,0.0026175,0.00524,D,1.22993,T,14,-0.00361,0,1.266666667,0.00361,73506,12,S,0.00207
73506,2018-02-21 16:15:00,1.23244,1.23351,1.23225,1.23316,2018-02-21 00:00:00,0.00126,0.0026175,0.00524,U,1.23351,S,16,0.00358,0,0.991689751,0.00358,73515,6,F,0.0018
